degree distribution (probability density function of the degree in logarithmic bins) 
4.34684	0.346814
6	0.0642411
7.54676	0.0739412
9.4	0.0351947
12.3009	0.0364186
15.8485	0.00827837
20.2128	0.0091773
26	0.00501554
33.7667	0.00354904
42.8065	0.00285455

degree distribution (degree-occurrences) 
4	0.258
5	0.137
6	0.094
7	0.063
8	0.076
9	0.051
10	0.034
11	0.035
12	0.028
13	0.031
14	0.019
15	0.015
16	0.008
17	0.01
18	0.004
19	0.013
20	0.013
21	0.006
22	0.008
23	0.003
24	0.008
25	0.006
26	0.006
27	0.006
28	0.005
29	0.002
30	0.003
31	0.004
32	0.004
33	0.003
34	0.006
35	0.001
36	0.003
37	0.003
38	0.003
39	0.005
40	0.005
41	0.002
42	0.003
43	0.004
44	0.004
45	0.003
47	0.002
49	0.003


--------------------------------------
community distribution (size-occurrences)
22	0.05
23	0.05
24	0.05
25	0.1
28	0.05
29	0.05
34	0.05
43	0.05
45	0.05
47	0.05
51	0.1
60	0.05
65	0.05
73	0.05
81	0.05
84	0.05
91	0.05
99	0.05


--------------------------------------
mixing parameter
0	0.129
0.0892505	0.013
0.1	0.015
0.111705	0.033
0.126864	0.077
0.144193	0.111
0.163111	0.203
0.17919	0.051
0.199181	0.151
0.213534	0.005
0.224359	0.028
0.25	0.18
0.285714	0.003
0.307692	0.001

--------------------------------------
