degree distribution (probability density function of the degree in logarithmic bins) 
4.38961	0.334977
6	0.0682629
7.43066	0.0719271
9.41026	0.0318109
12.3039	0.032314
16.3448	0.0142734
20.5306	0.00936708
26.7778	0.00534588
33.7586	0.00334522
44.0833	0.00215053
50	6.96056e-05

degree distribution (degree-occurrences) 
4	0.235
5	0.15
6	0.101
7	0.078
8	0.059
9	0.046
10	0.032
11	0.033
12	0.027
13	0.02
14	0.022
15	0.015
16	0.021
17	0.009
18	0.013
19	0.015
20	0.013
21	0.008
22	0.006
23	0.007
24	0.008
25	0.007
26	0.003
27	0.003
28	0.003
29	0.006
30	0.006
31	0.006
32	0.004
33	0.005
34	0.004
35	0.003
36	0.001
37	0.005
38	0.001
39	0.001
40	0.003
41	0.001
42	0.005
43	0.002
44	0.001
45	0.001
46	0.005
48	0.002
49	0.003
50	0.001


--------------------------------------
community distribution (size-occurrences)
25	0.1
28	0.05
29	0.05
32	0.05
37	0.05
42	0.05
43	0.1
46	0.05
47	0.05
49	0.05
53	0.05
60	0.05
66	0.05
67	0.05
71	0.05
76	0.05
78	0.05
83	0.05


--------------------------------------
mixing parameter
0	0.593
0.0232454	0.005
0.0319751	0.036
0.0432829	0.052
0.0539821	0.049
0.0671019	0.04
0.0805861	0.021
0.0909091	0.022
0.107663	0.029
0.125	0.017
0.142857	0.032
0.166667	0.022
0.2	0.034
0.25	0.048

--------------------------------------
