degree distribution (probability density function of the degree in logarithmic bins) 
4.41333	0.326276
6	0.0784009
7.50382	0.068777
9.38806	0.0273247
12.3214	0.035482
16.5273	0.0135351
21.1132	0.0101317
26.7381	0.00623686
33.7826	0.0026531
43.24	0.00224014
50	6.96056e-05

degree distribution (degree-occurrences) 
4	0.22
5	0.155
6	0.116
7	0.065
8	0.066
9	0.041
10	0.026
11	0.034
12	0.031
13	0.024
14	0.023
15	0.011
16	0.017
17	0.014
18	0.013
19	0.008
20	0.012
21	0.011
22	0.01
23	0.012
24	0.006
25	0.01
26	0.003
27	0.008
28	0.005
29	0.005
30	0.005
31	0.005
32	0.001
33	0.006
34	0.004
36	0.003
37	0.004
39	0.004
40	0.003
41	0.003
42	0.002
43	0.001
44	0.003
45	0.002
46	0.002
47	0.001
48	0.002
49	0.002
50	0.001


--------------------------------------
community distribution (size-occurrences)
21	0.05
23	0.05
24	0.05
26	0.05
27	0.15
31	0.05
39	0.05
40	0.05
43	0.05
50	0.05
63	0.05
67	0.05
76	0.05
81	0.05
82	0.05
83	0.05
84	0.05
86	0.05


--------------------------------------
mixing parameter
0	0.001
0.2	0.028
0.25	0.129
0.284661	0.037
0.330282	0.195
0.363972	0.25
0.397192	0.193
0.430434	0.049
0.5	0.114
0.6	0.001
0.666667	0.001
0.75	0.002

--------------------------------------
