degree distribution (probability density function of the degree in logarithmic bins) 
4.39678	0.324536
6	0.0723181
7.51064	0.0740272
9.36111	0.0293639
12.2522	0.0364324
16.434	0.0130429
20.7442	0.00822009
26.9737	0.00564288
33.8333	0.00346057
43.7407	0.00241935
50	6.96056e-05

degree distribution (degree-occurrences) 
4	0.225
5	0.148
6	0.107
7	0.069
8	0.072
9	0.046
10	0.026
11	0.031
12	0.046
13	0.016
14	0.022
15	0.016
16	0.012
17	0.011
18	0.014
19	0.012
20	0.008
21	0.01
22	0.005
23	0.008
24	0.008
25	0.003
26	0.005
27	0.006
28	0.004
29	0.006
30	0.006
31	0.006
32	0.007
33	0.004
34	0.002
35	0.003
37	0.004
38	0.004
39	0.003
40	0.003
41	0.003
42	0.004
43	0.001
44	0.002
45	0.001
46	0.003
47	0.002
49	0.005
50	0.001


--------------------------------------
community distribution (size-occurrences)
23	0.05
24	0.05
25	0.05
26	0.05
29	0.1
32	0.1
33	0.05
38	0.05
51	0.05
57	0.05
66	0.05
67	0.1
68	0.05
70	0.05
75	0.05
84	0.05
104	0.05


--------------------------------------
mixing parameter
0	0.002
0.166667	0.029
0.2	0.078
0.223443	0.014
0.250823	0.245
0.284863	0.172
0.30732	0.124
0.333914	0.164
0.372669	0.039
0.4	0.069
0.430159	0.01
0.5	0.053
0.6	0.001

--------------------------------------
