1	8 
2	14 
3	1 
4	15 
5	15 
6	8 
7	3 
8	3 
9	11 
10	15 
11	10 
12	13 
13	6 
14	15 
15	15 
16	10 
17	19 
18	3 
19	16 
20	17 
21	20 
22	19 
23	6 
24	20 
25	7 
26	3 
27	19 
28	11 
29	19 
30	14 
31	8 
32	15 
33	19 
34	4 
35	8 
36	11 
37	17 
38	4 
39	13 
40	10 
41	20 
42	6 
43	15 
44	13 
45	13 
46	11 
47	20 
48	2 
49	14 
50	1 
51	11 
52	1 
53	12 
54	15 
55	15 
56	5 
57	10 
58	15 
59	20 
60	8 
61	13 
62	11 
63	18 
64	4 
65	14 
66	15 
67	2 
68	10 
69	15 
70	4 
71	19 
72	19 
73	4 
74	3 
75	11 
76	14 
77	18 
78	8 
79	19 
80	11 
81	5 
82	6 
83	19 
84	4 
85	19 
86	15 
87	10 
88	13 
89	15 
90	5 
91	20 
92	16 
93	13 
94	20 
95	9 
96	11 
97	17 
98	16 
99	17 
100	2 
101	2 
102	9 
103	19 
104	15 
105	20 
106	6 
107	4 
108	10 
109	14 
110	15 
111	15 
112	13 
113	6 
114	20 
115	6 
116	17 
117	15 
118	10 
119	7 
120	6 
121	10 
122	6 
123	5 
124	8 
125	8 
126	13 
127	17 
128	4 
129	19 
130	11 
131	6 
132	19 
133	15 
134	20 
135	9 
136	8 
137	6 
138	8 
139	15 
140	16 
141	11 
142	6 
143	8 
144	10 
145	16 
146	20 
147	14 
148	12 
149	8 
150	13 
151	2 
152	13 
153	17 
154	8 
155	6 
156	13 
157	11 
158	16 
159	10 
160	5 
161	19 
162	18 
163	1 
164	9 
165	10 
166	8 
167	11 
168	19 
169	19 
170	6 
171	1 
172	15 
173	14 
174	13 
175	19 
176	13 
177	11 
178	11 
179	8 
180	1 
181	9 
182	15 
183	14 
184	11 
185	6 
186	17 
187	20 
188	2 
189	10 
190	5 
191	4 
192	15 
193	14 
194	15 
195	14 
196	17 
197	1 
198	5 
199	16 
200	16 
201	8 
202	13 
203	10 
204	1 
205	5 
206	15 
207	3 
208	12 
209	6 
210	5 
211	13 
212	19 
213	18 
214	15 
215	6 
216	15 
217	5 
218	2 
219	19 
220	1 
221	18 
222	6 
223	13 
224	20 
225	6 
226	9 
227	10 
228	6 
229	7 
230	14 
231	11 
232	10 
233	19 
234	2 
235	12 
236	2 
237	15 
238	15 
239	7 
240	7 
241	14 
242	10 
243	15 
244	11 
245	8 
246	3 
247	10 
248	20 
249	8 
250	2 
251	12 
252	4 
253	14 
254	14 
255	15 
256	15 
257	20 
258	11 
259	16 
260	13 
261	1 
262	20 
263	15 
264	14 
265	8 
266	15 
267	16 
268	6 
269	20 
270	6 
271	16 
272	13 
273	3 
274	15 
275	15 
276	19 
277	2 
278	2 
279	12 
280	6 
281	18 
282	18 
283	14 
284	11 
285	14 
286	10 
287	11 
288	14 
289	7 
290	15 
291	13 
292	16 
293	11 
294	9 
295	6 
296	20 
297	15 
298	1 
299	15 
300	19 
301	8 
302	7 
303	18 
304	7 
305	1 
306	6 
307	6 
308	3 
309	15 
310	20 
311	11 
312	19 
313	9 
314	15 
315	14 
316	16 
317	14 
318	7 
319	8 
320	9 
321	19 
322	11 
323	15 
324	4 
325	15 
326	17 
327	17 
328	8 
329	19 
330	5 
331	4 
332	2 
333	3 
334	19 
335	6 
336	15 
337	14 
338	11 
339	11 
340	10 
341	15 
342	14 
343	15 
344	1 
345	20 
346	15 
347	4 
348	3 
349	18 
350	16 
351	13 
352	20 
353	10 
354	16 
355	5 
356	16 
357	20 
358	20 
359	15 
360	16 
361	14 
362	13 
363	13 
364	20 
365	14 
366	20 
367	1 
368	8 
369	10 
370	5 
371	15 
372	19 
373	15 
374	14 
375	15 
376	14 
377	6 
378	16 
379	7 
380	11 
381	11 
382	2 
383	15 
384	7 
385	10 
386	14 
387	19 
388	14 
389	16 
390	14 
391	10 
392	8 
393	16 
394	10 
395	19 
396	20 
397	8 
398	6 
399	2 
400	16 
401	11 
402	14 
403	2 
404	18 
405	11 
406	4 
407	20 
408	6 
409	14 
410	8 
411	6 
412	16 
413	6 
414	6 
415	2 
416	17 
417	15 
418	13 
419	7 
420	2 
421	14 
422	18 
423	7 
424	6 
425	11 
426	8 
427	11 
428	8 
429	2 
430	10 
431	20 
432	15 
433	11 
434	14 
435	12 
436	2 
437	19 
438	11 
439	6 
440	11 
441	20 
442	8 
443	19 
444	1 
445	5 
446	2 
447	10 
448	8 
449	13 
450	8 
451	4 
452	19 
453	6 
454	14 
455	6 
456	5 
457	6 
458	20 
459	8 
460	5 
461	11 
462	12 
463	4 
464	4 
465	7 
466	20 
467	13 
468	16 
469	19 
470	6 
471	15 
472	18 
473	17 
474	20 
475	10 
476	18 
477	13 
478	9 
479	1 
480	4 
481	17 
482	10 
483	12 
484	9 
485	12 
486	11 
487	10 
488	16 
489	20 
490	3 
491	17 
492	15 
493	20 
494	17 
495	1 
496	15 
497	19 
498	1 
499	16 
500	19 
501	10 
502	13 
503	12 
504	13 
505	10 
506	10 
507	14 
508	11 
509	14 
510	8 
511	13 
512	15 
513	3 
514	2 
515	9 
516	4 
517	8 
518	13 
519	15 
520	6 
521	7 
522	9 
523	15 
524	15 
525	1 
526	6 
527	6 
528	20 
529	13 
530	14 
531	8 
532	11 
533	13 
534	11 
535	19 
536	15 
537	10 
538	15 
539	6 
540	12 
541	16 
542	12 
543	18 
544	11 
545	10 
546	18 
547	13 
548	14 
549	11 
550	6 
551	15 
552	10 
553	6 
554	13 
555	11 
556	9 
557	20 
558	15 
559	6 
560	6 
561	8 
562	12 
563	20 
564	13 
565	8 
566	15 
567	14 
568	8 
569	20 
570	16 
571	11 
572	6 
573	10 
574	20 
575	11 
576	15 
577	14 
578	3 
579	4 
580	3 
581	8 
582	6 
583	15 
584	6 
585	19 
586	8 
587	6 
588	15 
589	20 
590	10 
591	9 
592	13 
593	19 
594	19 
595	8 
596	8 
597	17 
598	18 
599	6 
600	13 
601	6 
602	18 
603	13 
604	11 
605	10 
606	1 
607	3 
608	13 
609	5 
610	17 
611	19 
612	8 
613	14 
614	15 
615	10 
616	6 
617	1 
618	11 
619	10 
620	6 
621	10 
622	18 
623	15 
624	2 
625	14 
626	15 
627	6 
628	20 
629	15 
630	19 
631	6 
632	15 
633	7 
634	16 
635	19 
636	8 
637	19 
638	4 
639	16 
640	19 
641	6 
642	2 
643	14 
644	5 
645	16 
646	10 
647	8 
648	13 
649	15 
650	13 
651	4 
652	11 
653	14 
654	20 
655	1 
656	10 
657	8 
658	16 
659	19 
660	3 
661	17 
662	14 
663	6 
664	6 
665	6 
666	15 
667	4 
668	6 
669	18 
670	5 
671	19 
672	11 
673	3 
674	8 
675	3 
676	4 
677	2 
678	14 
679	10 
680	11 
681	14 
682	2 
683	6 
684	19 
685	13 
686	8 
687	17 
688	15 
689	15 
690	6 
691	1 
692	19 
693	1 
694	15 
695	5 
696	16 
697	18 
698	12 
699	6 
700	15 
701	18 
702	8 
703	9 
704	10 
705	7 
706	1 
707	18 
708	16 
709	19 
710	14 
711	16 
712	5 
713	3 
714	13 
715	15 
716	6 
717	12 
718	16 
719	13 
720	6 
721	10 
722	15 
723	20 
724	15 
725	2 
726	11 
727	10 
728	4 
729	8 
730	13 
731	11 
732	8 
733	7 
734	15 
735	10 
736	12 
737	16 
738	20 
739	16 
740	15 
741	8 
742	12 
743	2 
744	12 
745	20 
746	16 
747	20 
748	20 
749	13 
750	7 
751	15 
752	16 
753	3 
754	18 
755	13 
756	9 
757	11 
758	1 
759	9 
760	16 
761	13 
762	15 
763	16 
764	18 
765	14 
766	1 
767	14 
768	14 
769	19 
770	6 
771	13 
772	20 
773	11 
774	11 
775	6 
776	10 
777	18 
778	15 
779	20 
780	6 
781	19 
782	12 
783	9 
784	17 
785	10 
786	18 
787	9 
788	17 
789	14 
790	17 
791	20 
792	8 
793	1 
794	17 
795	19 
796	2 
797	6 
798	10 
799	14 
800	5 
801	19 
802	4 
803	20 
804	4 
805	15 
806	1 
807	6 
808	14 
809	16 
810	7 
811	11 
812	19 
813	10 
814	16 
815	9 
816	11 
817	7 
818	17 
819	14 
820	8 
821	19 
822	9 
823	6 
824	15 
825	8 
826	10 
827	1 
828	14 
829	8 
830	18 
831	10 
832	14 
833	10 
834	20 
835	12 
836	8 
837	4 
838	20 
839	20 
840	17 
841	10 
842	14 
843	15 
844	7 
845	20 
846	4 
847	19 
848	15 
849	11 
850	13 
851	17 
852	11 
853	5 
854	18 
855	11 
856	3 
857	11 
858	4 
859	6 
860	16 
861	12 
862	15 
863	14 
864	11 
865	15 
866	20 
867	11 
868	12 
869	16 
870	12 
871	19 
872	13 
873	5 
874	1 
875	6 
876	9 
877	19 
878	15 
879	2 
880	12 
881	11 
882	19 
883	1 
884	12 
885	20 
886	6 
887	1 
888	10 
889	1 
890	15 
891	20 
892	14 
893	3 
894	14 
895	5 
896	16 
897	4 
898	8 
899	19 
900	13 
901	13 
902	3 
903	19 
904	6 
905	17 
906	10 
907	4 
908	19 
909	20 
910	17 
911	20 
912	8 
913	2 
914	15 
915	14 
916	1 
917	11 
918	15 
919	8 
920	10 
921	5 
922	8 
923	12 
924	15 
925	20 
926	11 
927	14 
928	12 
929	10 
930	19 
931	18 
932	14 
933	8 
934	8 
935	3 
936	14 
937	20 
938	13 
939	9 
940	8 
941	20 
942	6 
943	6 
944	4 
945	14 
946	20 
947	10 
948	6 
949	2 
950	16 
951	13 
952	6 
953	18 
954	6 
955	7 
956	11 
957	10 
958	19 
959	20 
960	8 
961	1 
962	18 
963	10 
964	19 
965	16 
966	12 
967	11 
968	11 
969	14 
970	15 
971	14 
972	6 
973	16 
974	14 
975	6 
976	15 
977	19 
978	14 
979	18 
980	16 
981	14 
982	10 
983	15 
984	1 
985	14 
986	11 
987	13 
988	10 
989	8 
990	19 
991	20 
992	8 
993	14 
994	15 
995	20 
996	1 
997	19 
998	14 
999	16 
1000	15 
