1	18 
2	16 
3	11 
4	3 
5	11 
6	16 
7	9 
8	1 
9	9 
10	4 
11	10 
12	14 
13	12 
14	9 
15	18 
16	17 
17	4 
18	16 
19	6 
20	10 
21	9 
22	2 
23	8 
24	17 
25	17 
26	16 
27	10 
28	10 
29	4 
30	13 
31	13 
32	10 
33	7 
34	15 
35	4 
36	18 
37	4 
38	16 
39	15 
40	15 
41	7 
42	4 
43	18 
44	3 
45	13 
46	16 
47	13 
48	11 
49	18 
50	14 
51	11 
52	18 
53	4 
54	5 
55	17 
56	12 
57	11 
58	9 
59	14 
60	12 
61	2 
62	10 
63	17 
64	2 
65	16 
66	9 
67	3 
68	11 
69	14 
70	15 
71	9 
72	18 
73	10 
74	18 
75	11 
76	18 
77	12 
78	13 
79	10 
80	2 
81	11 
82	15 
83	18 
84	10 
85	4 
86	7 
87	13 
88	10 
89	2 
90	4 
91	3 
92	16 
93	15 
94	11 
95	17 
96	4 
97	7 
98	7 
99	1 
100	4 
101	3 
102	10 
103	13 
104	16 
105	17 
106	10 
107	17 
108	3 
109	16 
110	10 
111	7 
112	4 
113	18 
114	10 
115	4 
116	8 
117	14 
118	1 
119	11 
120	4 
121	18 
122	1 
123	9 
124	16 
125	4 
126	18 
127	11 
128	11 
129	15 
130	11 
131	3 
132	14 
133	11 
134	1 
135	18 
136	5 
137	10 
138	4 
139	4 
140	8 
141	6 
142	5 
143	11 
144	10 
145	3 
146	3 
147	12 
148	16 
149	17 
150	17 
151	8 
152	3 
153	9 
154	14 
155	10 
156	9 
157	1 
158	16 
159	18 
160	15 
161	1 
162	9 
163	2 
164	15 
165	3 
166	6 
167	16 
168	3 
169	2 
170	3 
171	9 
172	9 
173	10 
174	4 
175	5 
176	10 
177	17 
178	5 
179	4 
180	6 
181	2 
182	11 
183	9 
184	10 
185	4 
186	4 
187	12 
188	1 
189	6 
190	8 
191	17 
192	17 
193	11 
194	8 
195	16 
196	18 
197	3 
198	14 
199	3 
200	10 
201	16 
202	6 
203	16 
204	17 
205	2 
206	18 
207	4 
208	15 
209	6 
210	13 
211	11 
212	6 
213	2 
214	1 
215	18 
216	9 
217	17 
218	3 
219	3 
220	4 
221	6 
222	6 
223	15 
224	10 
225	14 
226	12 
227	2 
228	16 
229	10 
230	7 
231	12 
232	4 
233	13 
234	1 
235	2 
236	18 
237	4 
238	6 
239	3 
240	7 
241	10 
242	3 
243	17 
244	8 
245	11 
246	17 
247	18 
248	6 
249	14 
250	18 
251	7 
252	1 
253	10 
254	5 
255	17 
256	9 
257	7 
258	11 
259	10 
260	10 
261	13 
262	4 
263	7 
264	18 
265	6 
266	18 
267	16 
268	9 
269	14 
270	14 
271	15 
272	10 
273	13 
274	6 
275	13 
276	14 
277	11 
278	10 
279	5 
280	1 
281	8 
282	9 
283	6 
284	3 
285	1 
286	15 
287	10 
288	8 
289	17 
290	17 
291	4 
292	14 
293	7 
294	3 
295	4 
296	4 
297	15 
298	1 
299	14 
300	3 
301	10 
302	2 
303	6 
304	4 
305	10 
306	10 
307	18 
308	16 
309	15 
310	4 
311	5 
312	15 
313	3 
314	14 
315	3 
316	17 
317	9 
318	4 
319	3 
320	4 
321	11 
322	11 
323	10 
324	2 
325	13 
326	11 
327	10 
328	13 
329	9 
330	18 
331	1 
332	10 
333	1 
334	7 
335	14 
336	11 
337	10 
338	18 
339	2 
340	15 
341	2 
342	4 
343	6 
344	6 
345	3 
346	15 
347	15 
348	18 
349	1 
350	16 
351	10 
352	6 
353	3 
354	3 
355	11 
356	10 
357	5 
358	13 
359	18 
360	10 
361	18 
362	12 
363	4 
364	18 
365	8 
366	3 
367	2 
368	6 
369	10 
370	10 
371	15 
372	16 
373	14 
374	9 
375	17 
376	6 
377	7 
378	16 
379	7 
380	3 
381	11 
382	10 
383	14 
384	15 
385	4 
386	12 
387	11 
388	7 
389	10 
390	16 
391	4 
392	11 
393	3 
394	14 
395	15 
396	13 
397	16 
398	11 
399	7 
400	18 
401	3 
402	14 
403	9 
404	6 
405	18 
406	4 
407	4 
408	17 
409	18 
410	10 
411	7 
412	2 
413	8 
414	8 
415	8 
416	16 
417	15 
418	5 
419	6 
420	6 
421	18 
422	14 
423	6 
424	16 
425	17 
426	4 
427	5 
428	9 
429	4 
430	15 
431	17 
432	16 
433	6 
434	1 
435	3 
436	6 
437	15 
438	7 
439	8 
440	3 
441	10 
442	4 
443	18 
444	17 
445	9 
446	2 
447	4 
448	16 
449	18 
450	18 
451	6 
452	18 
453	8 
454	13 
455	18 
456	4 
457	14 
458	14 
459	15 
460	14 
461	2 
462	3 
463	8 
464	15 
465	13 
466	10 
467	4 
468	15 
469	17 
470	10 
471	2 
472	18 
473	2 
474	2 
475	15 
476	16 
477	4 
478	18 
479	6 
480	10 
481	18 
482	10 
483	6 
484	15 
485	11 
486	14 
487	8 
488	10 
489	9 
490	3 
491	4 
492	14 
493	16 
494	17 
495	4 
496	3 
497	15 
498	16 
499	15 
500	7 
501	4 
502	13 
503	1 
504	11 
505	4 
506	16 
507	4 
508	10 
509	2 
510	1 
511	16 
512	15 
513	8 
514	5 
515	9 
516	3 
517	10 
518	13 
519	1 
520	4 
521	11 
522	7 
523	10 
524	17 
525	6 
526	3 
527	18 
528	16 
529	9 
530	3 
531	4 
532	18 
533	8 
534	15 
535	4 
536	4 
537	10 
538	6 
539	16 
540	2 
541	16 
542	6 
543	4 
544	13 
545	18 
546	13 
547	4 
548	9 
549	4 
550	7 
551	1 
552	9 
553	1 
554	8 
555	12 
556	15 
557	11 
558	6 
559	7 
560	9 
561	13 
562	16 
563	2 
564	6 
565	10 
566	14 
567	15 
568	12 
569	3 
570	11 
571	3 
572	12 
573	10 
574	18 
575	10 
576	9 
577	10 
578	3 
579	3 
580	8 
581	18 
582	1 
583	16 
584	9 
585	6 
586	10 
587	6 
588	18 
589	9 
590	15 
591	1 
592	16 
593	1 
594	1 
595	6 
596	12 
597	4 
598	18 
599	18 
600	13 
601	4 
602	15 
603	5 
604	15 
605	10 
606	12 
607	14 
608	6 
609	15 
610	11 
611	5 
612	7 
613	2 
614	10 
615	7 
616	14 
617	16 
618	15 
619	11 
620	18 
621	18 
622	2 
