1	691
1	694
1	768
1	925
2	51
2	368
2	504
2	912
3	704
3	730
3	748
3	981
4	355
4	960
4	975
4	989
5	287
5	834
5	892
5	901
6	539
6	624
6	975
6	995
7	821
7	934
7	987
7	988
8	725
8	991
8	992
8	1000
9	823
9	977
9	996
9	999
10	839
10	892
10	901
10	922
11	49
11	653
11	693
11	830
12	487
12	919
12	987
12	999
13	502
13	933
13	948
13	959
14	753
14	933
14	948
14	959
15	933
15	945
15	948
15	959
16	770
16	986
16	987
16	988
17	719
17	800
17	907
17	972
18	765
18	823
18	828
18	996
19	557
19	812
19	887
19	894
20	749
20	933
20	948
20	959
21	260
21	830
21	949
21	962
22	958
22	982
22	993
22	994
23	757
23	908
23	950
23	953
24	570
24	662
24	898
24	967
25	406
25	547
25	787
25	887
26	681
26	919
26	926
26	941
27	91
27	513
27	913
27	973
28	388
28	532
28	572
28	665
29	928
29	936
29	978
29	980
30	161
30	755
30	961
30	979
31	176
31	286
31	856
31	956
32	41
32	639
32	698
32	984
33	748
33	940
33	951
33	981
34	80
34	986
34	988
34	999
35	99
35	681
35	807
35	1000
36	621
36	878
36	926
36	996
37	820
37	958
37	993
37	994
38	263
38	294
38	803
38	826
39	542
39	906
39	983
39	997
40	264
40	878
40	987
40	996
41	32
41	458
41	550
41	983
42	773
42	876
42	950
42	953
43	701
43	828
43	986
43	996
44	965
44	982
44	993
44	994
45	479
45	657
45	891
45	998
46	581
46	658
46	963
46	974
47	827
47	906
47	970
47	984
48	958
48	965
48	993
48	994
49	11
49	588
49	765
49	974
50	501
50	521
50	782
50	987
51	2
51	837
51	891
51	968
52	249
52	559
52	646
52	887
53	880
53	923
53	988
53	999
54	936
54	940
54	964
54	981
55	777
55	781
55	882
55	972
56	490
56	794
56	949
56	971
57	291
57	673
57	746
57	778
58	89
58	942
58	961
58	974
59	143
59	691
59	768
59	799
60	866
60	884
60	991
60	1000
61	609
61	750
61	887
61	894
62	317
62	339
62	342
62	809
63	452
63	842
63	964
63	981
64	880
64	923
64	941
64	986
65	486
65	914
65	982
65	993
66	87
66	865
66	985
66	998
67	242
67	658
67	693
67	827
68	303
68	468
68	755
68	979
69	776
69	813
69	893
69	895
70	936
70	940
70	964
70	981
71	938
71	944
71	991
71	1000
72	351
72	592
72	877
72	983
73	568
73	841
73	891
73	967
74	510
74	824
74	893
74	895
75	316
75	576
75	956
75	973
76	760
76	775
76	893
76	895
77	155
77	957
77	978
77	980
78	293
78	295
78	576
78	711
79	330
79	651
79	825
79	865
80	34
80	522
80	562
80	988
81	617
81	822
81	899
81	984
82	530
82	714
82	961
82	979
83	406
83	646
83	787
83	894
84	601
84	940
84	992
84	1000
85	454
85	512
85	541
85	952
86	736
86	977
86	986
86	988
87	66
87	570
87	688
87	985
88	924
88	982
88	993
88	994
89	58
89	194
89	352
89	963
90	451
90	800
90	882
90	990
91	27
91	576
91	956
91	973
92	888
92	957
92	978
92	980
93	818
93	862
93	870
93	929
94	214
94	805
94	840
94	946
95	747
95	776
95	862
95	929
96	203
96	332
96	722
96	962
97	747
97	766
97	862
97	929
98	819
98	847
98	858
98	986
99	35
99	676
99	911
99	992
100	130
100	419
100	856
100	973
101	920
101	935
