1	131
1	897
1	956
1	984
2	178
2	407
2	666
2	950
3	440
3	835
3	844
3	957
4	136
4	800
4	942
4	994
5	685
5	863
5	901
5	987
6	351
6	416
6	807
6	925
7	202
7	846
7	947
7	989
8	386
8	543
8	590
8	790
9	211
9	799
9	872
9	966
10	48
10	119
10	345
10	977
11	81
11	406
11	679
11	974
12	417
12	592
12	740
12	974
13	644
13	677
13	828
13	861
14	160
14	425
14	713
14	985
15	42
15	52
15	164
15	414
16	178
16	886
16	930
16	998
17	834
17	866
17	992
17	994
18	82
18	377
18	859
18	959
19	74
19	752
19	978
19	984
20	487
20	569
20	915
20	989
21	732
21	873
21	957
21	988
22	447
22	547
22	887
22	944
23	198
23	483
23	892
23	961
24	757
24	915
24	979
24	992
25	849
25	877
25	935
25	974
26	266
26	915
26	934
26	992
27	278
27	298
27	691
27	922
28	159
28	276
28	356
28	769
29	554
29	783
29	969
29	998
30	225
30	859
30	969
30	982
31	115
31	721
31	883
31	964
32	655
32	750
32	767
32	844
33	901
33	902
33	907
33	992
34	459
34	665
34	835
34	984
35	144
35	493
35	533
35	912
36	184
36	451
36	480
36	809
37	395
37	446
37	793
37	920
38	123
38	173
38	584
38	968
39	81
39	605
39	718
39	829
40	174
40	762
40	834
40	995
41	147
41	838
41	858
41	907
42	15
42	369
42	716
42	929
43	381
43	678
43	958
43	998
44	249
44	462
44	748
44	856
45	741
45	952
45	982
45	992
46	408
46	691
46	903
46	959
47	446
47	507
47	761
47	924
48	10
48	654
48	733
48	948
49	174
49	729
49	885
49	927
50	727
50	801
50	928
50	973
51	220
51	681
51	964
51	994
52	15
52	83
52	232
52	857
53	741
53	818
53	940
53	982
54	534
54	771
54	899
54	990
55	131
55	656
55	915
55	932
56	630
56	791
56	990
56	998
57	208
57	467
57	661
57	955
58	383
58	543
58	764
58	957
59	121
59	287
59	755
59	948
60	414
60	474
60	558
60	724
61	111
61	232
61	918
61	955
62	258
62	733
62	781
62	963
63	335
63	755
63	905
63	909
64	84
64	243
64	798
64	823
65	104
65	733
65	787
65	937
66	570
66	870
66	946
66	973
67	823
67	834
67	869
67	982
68	803
68	866
68	888
68	997
69	697
69	887
69	948
69	975
70	195
70	283
70	977
70	983
71	615
71	781
71	969
71	998
72	187
72	235
72	823
72	884
73	388
