1	16 
2	1 
3	15 
4	9 
5	13 
6	20 
7	4 
8	18 
9	19 
10	19 
11	8 
12	22 
13	18 
14	21 
15	14 
16	9 
17	21 
18	10 
19	4 
20	22 
21	5 
22	7 
23	1 
24	13 
25	1 
26	16 
27	7 
28	9 
29	3 
30	2 
31	21 
32	2 
33	4 
34	9 
35	12 
36	21 
37	8 
38	10 
39	19 
40	8 
41	21 
42	15 
43	8 
44	22 
45	21 
46	9 
47	20 
48	9 
49	17 
50	17 
51	1 
52	8 
53	16 
54	14 
55	20 
56	2 
57	10 
58	7 
59	8 
60	14 
61	20 
62	21 
63	8 
64	7 
65	9 
66	3 
67	7 
68	21 
69	10 
70	10 
71	13 
72	14 
73	4 
74	10 
75	13 
76	3 
77	4 
78	10 
79	11 
80	16 
81	13 
82	14 
83	4 
84	1 
85	5 
86	3 
87	4 
88	19 
89	16 
90	12 
91	14 
92	19 
93	10 
94	8 
95	12 
96	10 
97	17 
98	19 
99	4 
100	19 
101	21 
102	1 
103	9 
104	3 
105	12 
106	4 
107	7 
108	20 
109	12 
110	21 
111	1 
112	14 
113	18 
114	3 
115	16 
116	18 
117	17 
118	8 
119	13 
120	16 
121	22 
122	18 
123	19 
124	22 
125	6 
126	17 
127	10 
128	16 
129	12 
130	4 
131	15 
132	8 
133	6 
134	20 
135	17 
136	9 
137	3 
138	3 
139	18 
140	15 
141	16 
142	6 
143	17 
144	9 
145	20 
146	4 
147	20 
148	3 
149	4 
150	5 
151	4 
152	6 
153	8 
154	4 
155	8 
156	2 
157	13 
158	10 
159	4 
160	1 
161	4 
162	4 
163	2 
164	1 
165	16 
166	9 
167	18 
168	2 
169	8 
170	7 
171	6 
172	20 
173	4 
174	8 
175	4 
176	4 
177	20 
178	19 
179	10 
180	11 
181	15 
182	2 
183	10 
184	8 
185	10 
186	12 
187	6 
188	19 
189	13 
190	12 
191	3 
192	19 
193	15 
194	8 
195	9 
196	10 
197	14 
198	15 
199	3 
200	18 
201	1 
202	17 
203	11 
204	4 
205	17 
206	17 
207	10 
208	4 
209	20 
